X,Y,P_Puntaje_2019,P_Puntaje_2020,P_Puntaje_2021,P_Puntaje_2022,EVALUADOS,P_Lectura,P_Matemati,P_Sociales,P_Ciencias,P_Ingles,Sector,CALENDARIO,GENERO,COD_LOCA,upz,CLASE_TIPO,Categoria,DENSITY
-74.1953027097306,4.63005401864971,275.7692308,281.1538462,283.0769231,297.3076923,116,60,58,54,54,58,1,1,5,7,84,4,2,415.818720334
-74.1241134701506,4.71487252105694,249.6153846,262.3076923,234.2307692,235.3846154,13,52,45,44,45,51,1,1,5,10,73,4,0,268.783871617
-74.0935176402943,4.74008205827049,228.9130435,244.6153846,215,266.9230769,8,47,44,41,40,43,1,1,5,11,28,4,5,425.30735871
-74.1058639202693,4.74010133822101,254.7748593,253.4615385,237.6923077,273.0769231,19,53,47,42,46,54,1,1,5,11,24,4,5,86.0076716846
-74.1648208895586,4.6451884240051,300,283.4615385,297.6923077,307.6923077,33,61,60,57,58,66,1,1,5,8,79,4,2,214.23842260200001
-74.1410688297786,4.6194781149434,304.6153846,271.5384615,288.0769231,297.6923077,23,60,56,58,55,62,1,1,5,8,44,4,2,222.023079759
-74.1635709296548,4.61922270196275,253.0769231,248.0769231,266.5384615,256.9230769,15,56,52,53,53,51,1,1,5,8,47,4,3,285.522465006
-74.1443524703827,4.63997342522866,278.4615385,273.4615385,278.4615385,295.3846154,50,59,56,53,53,61,1,1,5,8,46,4,2,249.0557781
-74.110621859748,4.69297296870956,291.5384615,284.2307692,291.1538462,299.6153846,39,61,58,56,57,61,1,1,5,10,30,4,2,268.675374031
-74.1228326603034,4.71263804510049,270.7692308,261.5384615,251.9230769,252.3076923,10,55,50,48,47,55,1,1,5,10,73,4,3,268.783871617
-74.0965340303048,4.69107018987103,255.7692308,256.9230769,253.4615385,265.3846154,44,54,51,46,50,56,1,1,5,10,30,4,2,268.675374031
-74.0811594297941,4.75323983680925,284.6153846,273.4615385,283.4615385,286.1538462,56,58,57,54,56,62,1,1,5,11,27,4,2,206.323735184
-74.1470308396231,4.65428443876725,314.6153846,314.6153846,322.6923077,324.2307692,66,65,66,63,61,74,1,1,5,8,78,4,1,85.4698298655
-74.1245594297903,4.7439156361278,220,215,211.1538462,218.4615385,56,46,43,38,42,42,1,1,5,11,71,4,5,306.418065453
-74.085039879632,4.5784658085951,213.1538462,219.0532544,209.1025641,212.0856463,126,45,42,40,41,40,1,1,5,4,33,4,5,199.075121954
-74.0966296101527,4.57298561998744,231.1538462,237.3076923,229.2307692,221.5384615,79,49,45,43,46,47,1,1,5,4,34,4,5,351.773155874
-74.0446808798918,4.69058994305967,325.3846154,310,304.6153846,306.5384615,19,61,61,59,57,78,1,2,5,1,16,4,1,112.217546144
-74.0956791701243,4.63385372176362,298.8461538,297.3076923,295,303.8461538,25,61,57,58,56,71,1,1,5,13,107,4,2,155.780813293
-74.0899636301459,4.73889073604978,224.6153846,231.1538462,225.7692308,210,16,50,45,40,45,47,1,1,5,11,28,4,5,425.30735871
-74.1365493804313,4.62790597266909,244.8300537,250.4807692,244.9038462,253.6538462,40,51,49,47,47,54,1,1,5,8,44,4,4,222.023079759
-74.1877261596225,4.60518245931777,234.6153846,238.8461538,238.8461538,247.3076923,45,52,46,46,47,48,1,1,5,7,85,4,4,309.569740428
-74.1370429498827,4.59454381326387,237.3076923,241.1538462,238.0769231,236.5384615,72,51,48,45,46,49,1,1,5,6,42,4,4,219.024920058
-74.1513466696416,4.62230909991593,228.8461538,245.3846154,241.9230769,241.9230769,58,52,49,45,47,50,1,1,5,8,47,4,0,285.522465006
-74.1390448904092,4.6791208110915,232.3076923,241.5384615,238.0769231,245,65,51,47,46,46,49,1,1,5,9,75,4,5,276.94015566
-74.0899200196338,4.68357337509629,241.1538462,238.4615385,250.3846154,258.8461538,44,54,50,48,48,51,1,1,5,10,26,4,4,234.204297324
-74.0731284103057,4.64063382208031,278.2148041,281.1538462,270.3846154,277.6923077,56,58,54,51,50,64,1,1,5,13,100,4,2,144.564855749
-74.0618477496501,4.75022376788818,257.549195,238.0769231,247.3076923,264.6153846,25,53,48,47,48,55,1,1,5,11,18,4,0,175.654664276
-74.0622792500069,4.63200823315106,264.6153846,260.3846154,258.4615385,253.8461538,83,54,51,50,50,57,1,1,5,2,90,4,3,130.403680685
-74.1986805395906,4.62868766166961,215.3846154,226.5384615,227.6923077,227.3076923,26,48,45,44,45,46,1,1,5,7,87,4,5,73.5633952561
-74.1508936097179,4.62127309386398,279.2307692,278.8461538,291.1538462,310,19,61,57,57,56,64,1,1,5,8,47,4,2,285.522465006
-74.153792790245,4.57639551832052,224.6153846,233.8461538,246.1538462,215,8,52,52,45,48,49,1,1,5,19,65,4,0,198.364685823
-74.1007098102755,4.73379272189196,214.8183761,227.3076923,227.3076923,221.1538462,49,50,46,42,44,45,1,1,5,11,28,4,5,425.30735871
-74.1070064497499,4.7404978545989,233.0769231,237.3076923,250,250.3846154,19,54,50,48,48,50,1,1,5,11,71,4,4,306.418065453
-74.0844239299945,4.73462143736801,280,264.2307692,281.1538462,291.1538462,17,57,59,54,53,62,1,1,5,11,28,4,2,425.30735871
-74.1783744100539,4.63050188768803,244.6153846,252.3076923,247.6923077,254.6153846,25,55,49,47,48,47,1,1,5,7,84,4,3,415.818720334
-74.1062581099991,4.74239087686237,221.1538462,217.3076923,245,223.4615385,4,51,49,49,44,58,1,5,5,11,71,4,4,306.418065453
-74.0686555996914,4.7212895752309,251.5384615,265,245,262.6923077,8,52,47,46,49,55,1,1,5,11,24,4,3,86.0076716846
-74.1843216399171,4.61010847127443,266.1538462,267.6923077,261.1538462,280.3846154,39,53,55,48,52,55,1,1,5,7,85,4,2,309.569740428
-74.1866969202756,4.60786532408596,281.9230769,288.4615385,291.1538462,293.8461538,48,61,58,57,56,61,1,1,5,7,85,4,2,309.569740428
-74.1864194702102,4.61001833671484,309.2307692,308.4615385,302.6923077,306.1538462,71,61,62,58,59,67,1,1,5,7,85,4,1,309.569740428
-74.1846953803978,4.61182339229388,279.7863248,288.2468062,288.2167832,293.8461538,275,60,58,56,56,59,1,1,5,7,85,5,2,309.569740428
-74.1388309395563,4.58555668406701,288.8461538,287.3076923,281.9230769,302.6923077,32,58,57,54,55,61,1,1,5,6,42,4,2,219.024920058
-74.1915187102081,4.60035474572994,269.2307692,270.3846154,275.7692308,285,88,58,56,53,53,57,1,1,5,7,85,4,2,309.569740428
-74.1957600698895,4.60229760036079,255.3846154,258.0769231,260.7692308,263.8461538,27,56,52,49,51,54,1,1,5,7,85,4,3,309.569740428
-74.1871192102059,4.6044603683912,272.6923077,260.7692308,230,259.2307692,16,51,44,45,44,46,1,1,5,7,85,4,3,309.569740428
-74.1857020001658,4.62833874417373,295.7692308,289.6153846,298.4615385,292.3076923,81,61,60,57,59,65,1,1,5,7,84,4,1,415.818720334
-74.1876682802704,4.6061678200623,280.3846154,288.8461538,285.3846154,285,106,60,58,55,54,61,1,1,5,7,85,4,2,309.569740428
-74.1827439503432,4.63175059966627,284.2307692,289.6153846,290.3846154,305.7692308,123,60,60,55,57,59,1,1,5,7,84,4,2,415.818720334
-74.1039499104361,4.69292407617728,259.6153846,270.3846154,276.5384615,272.3076923,36,58,56,52,55,56,1,1,5,10,30,4,2,268.675374031
-74.0943945002162,4.68376243977469,275.7692308,281.5384615,301.9230769,294.2307692,35,64,60,58,59,62,1,1,5,10,26,4,2,234.204297324
-74.099882419678,4.69798597858821,288.8461538,284.2307692,294.6153846,298.0769231,58,61,58,57,57,67,1,1,5,10,30,4,2,268.675374031
-74.1260254201468,4.71624780604723,306.5384615,305.7692308,312.6923077,310.7692308,48,64,63,61,59,72,1,1,5,10,73,4,1,268.783871617
-74.1157226295769,4.71773529721052,288.0769231,283.8461538,272.6923077,296.9230769,36,56,54,53,54,58,1,1,5,10,72,4,2,181.829807579
-74.1421930902213,4.6768117179841,324.6153846,312.6923077,310.7692308,319.2307692,57,63,64,61,60,64,1,1,5,9,75,4,1,276.94015566
-74.1443136802304,4.67293535498319,292.3076923,283.0769231,291.5384615,300.3846154,126,61,59,56,56,62,1,1,5,9,75,4,2,276.94015566
-74.1459007302496,4.67613438601168,325.7692308,321.5384615,329.2307692,323.8461538,98,66,69,64,63,70,1,1,5,9,75,4,1,276.94015566
-74.1493223197421,4.67686879580209,295.3846154,289.2307692,279.2307692,263.8461538,38,58,56,55,54,57,1,1,5,9,75,4,2,276.94015566
-74.1401478796443,4.67808886561635,290,293.4615385,291.5384615,300.7692308,116,61,60,56,55,62,1,1,5,9,75,4,1,276.94015566
-74.1373416100703,4.67106174974737,289.6153846,283.4615385,293.8461538,303.8461538,37,61,59,56,58,62,1,1,5,9,75,4,2,276.94015566
-74.1335712299059,4.68175192284202,276.1538462,291.1538462,285.7692308,286.9230769,68,60,57,56,55,59,1,1,5,9,115,4,2,61.2144048771
-74.1427300195548,4.67430596307912,307.3076923,305.3846154,306.1538462,302.6923077,117,63,63,59,58,67,1,1,5,9,75,4,1,276.94015566
-74.143348840208,4.68805277900472,269.2307692,268.4615385,280,271.5384615,43,59,57,54,54,56,1,1,5,9,75,4,2,276.94015566
-74.1465151302933,4.67259585320566,285.3846154,281.9230769,273.0769231,288.8461538,69,58,55,52,53,56,1,1,5,9,75,4,2,276.94015566
-74.1471970396288,4.67507585657768,258.8461538,261.9230769,266.1538462,263.8461538,92,55,53,51,52,59,1,1,5,9,75,4,3,276.94015566
-74.0902403696439,4.73395766560759,245,253.8461538,263.8461538,281.9230769,18,55,52,52,52,53,1,1,5,11,28,4,3,425.30735871
-74.0697976898959,4.74759897707101,302.6923077,300,302.6923077,312.3076923,71,63,60,59,57,70,1,1,5,11,23,4,1,86.8547095276
-74.0809794702933,4.75325946821586,374.2307692,351.5384615,366.9230769,366.1538462,81,71,77,70,71,87,1,3,5,11,27,4,1,206.323735184
-74.0622318198582,4.76994361856717,298.0769231,299.2307692,309.2307692,302.3076923,31,63,63,59,60,69,1,1,5,11,17,4,1,109.005077287
-74.0674547803286,4.76142195161899,353.4615385,335.7692308,353.4615385,345,45,69,72,70,67,85,1,3,1,11,23,4,1,86.8547095276
-74.0655322400935,4.6998862747115,337.3076923,319.6153846,333.8461538,330,55,68,67,65,65,73,1,1,3,11,20,4,1,128.652843587
-74.080285720264,4.73110223217374,355.3846154,350,353.4615385,343.0769231,15,69,73,69,67,85,1,1,1,11,24,4,1,86.0076716846
-74.0673882699633,4.72940103076029,332.6923077,324.6153846,332.6923077,329.6153846,42,67,67,64,64,79,1,1,5,11,23,4,1,86.8547095276
-74.0834329804383,4.74106766000342,303.4615385,296.1538462,302.6923077,312.3076923,78,62,60,59,59,67,1,1,5,11,27,4,2,206.323735184
-74.0817500496356,4.70164987509713,315.3846154,305.7692308,310.7692308,314.2307692,71,65,58,62,60,73,1,1,5,11,25,4,1,64.3594473694
-74.0556003198869,4.76572232001475,309.2307692,319.2307692,312.3076923,316.9230769,14,64,61,63,59,71,1,1,5,11,17,4,1,109.005077287
-74.0722743199814,4.700567212283,328.4615385,319.6153846,332.3076923,327.6923077,187,66,69,64,64,75,1,1,5,11,25,4,1,64.3594473694
-74.089142330126,4.71945613544391,271.1538462,275.3846154,280.3846154,283.8461538,41,59,58,54,52,60,1,1,5,11,28,4,2,425.30735871
-74.0711587803834,4.72062811928949,258.8461538,268.0769231,273.8461538,270.7692308,22,58,57,50,53,58,1,1,5,11,24,4,2,86.0076716846
-74.0594666302422,4.76048204665988,342.6923077,326.5384615,333.8461538,333.4615385,47,68,66,64,65,79,1,1,5,11,17,4,1,109.005077287
-74.0664384901966,4.75570229514337,348.8461538,327.5739645,350,336.9230769,66,69,72,68,66,85,1,3,1,11,23,4,1,86.8547095276
-74.0764496202517,4.71510135700811,353.4615385,341.5384615,355.7692308,350.7692308,39,69,74,70,67,85,1,3,5,11,24,4,1,86.0076716846
-74.0598320702897,4.76799354889639,306.5384615,302.3076923,323.4615385,320,23,66,63,63,63,76,1,1,5,11,17,4,1,109.005077287
-74.0530334100137,4.73844783521248,345,328.8461538,334.6153846,305.3846154,11,64,69,65,65,81,1,3,5,11,19,4,1,205.381426639
-74.0864149703633,4.73370457815579,259.6153846,269.2307692,273.0769231,284.6153846,54,57,55,52,53,59,1,1,5,11,28,4,2,425.30735871
-74.0748641395893,4.7319426939109,295,299.6153846,286.9230769,304.6153846,88,60,56,56,55,65,1,1,5,11,24,6,1,86.0076716846
-74.0642750801928,4.59018234919398,226.9230769,282.6923077,241.5384615,251.5384615,10,52,49,46,47,46,1,1,5,3,96,4,3,231.346380648
-74.0610251901922,4.75664537213242,368.8461538,354.2307692,358.8461538,357.6923077,91,70,74,70,69,84,1,3,5,11,18,4,1,175.654664276
-74.0596192998231,4.7543111231665,355.3846154,331.5384615,354.6153846,344.2307692,17,67,74,70,68,85,1,3,3,11,18,4,1,175.654664276
-74.0508375600484,4.74833604987284,306.1538462,305.7692308,302.6923077,301.1538462,92,62,61,59,58,67,1,1,5,11,18,4,1,175.654664276
-74.0334216898698,4.76590663110888,336.5384615,337.3076923,338.4615385,321.5384615,64,68,70,66,66,70,1,1,5,1,9,4,1,270.694567329
-74.0992826900213,4.73348958535093,291.9230769,300.3846154,289.6153846,318.8461538,50,60,59,55,57,60,1,1,5,11,28,4,2,425.30735871
-74.0904544202098,4.72512653026368,252.6923077,244.6153846,251.9230769,261.1538462,38,53,50,47,50,55,1,1,5,11,28,4,3,425.30735871
-74.0840928298454,4.74185325555408,293.8461538,276.1538462,285,280.7692308,42,61,58,53,55,60,1,1,5,11,27,4,2,206.323735184
-74.0884115802868,4.72582469210611,283.8461538,283.4615385,273.0769231,278.8461538,56,57,57,51,53,56,1,1,5,11,28,4,2,425.30735871
-74.0622819296814,4.76207311382031,267.3076923,261.5384615,258.4615385,271.5384615,24,55,51,49,50,57,1,1,5,11,17,4,2,109.005077287
-74.0640073498988,4.74896201025449,288.4615385,278.4615385,279.2307692,291.9230769,73,58,56,54,54,60,1,1,5,11,18,4,2,175.654664276
-74.0758195203518,4.75545722969943,284.2307692,289.2307692,298.4615385,307.3076923,8,62,60,59,55,68,1,1,5,11,27,4,2,206.323735184
-74.0497998801311,4.77993860042804,374.2307692,361.6519546,366.9230769,359.2307692,65,71,77,70,71,87,1,3,5,11,2,4,1,1.36889875031
-74.0434289203382,4.79504429629457,349.6153846,337.6636661,340,336.5384615,127,68,68,66,65,83,1,3,5,11,2,4,1,1.36889875031
-74.0580750302727,4.793332297905,353.0769231,342.6923077,351.9230769,326.9230769,28,69,73,68,67,84,1,3,5,11,2,4,1,1.36889875031
-74.0437703798592,4.79340522500124,362.3076923,331.9384615,367.6923077,353.4615385,47,73,74,72,70,89,1,3,5,11,2,4,1,1.36889875031
-74.0934171502551,4.74046898661357,271.1538462,276.5384615,281.9230769,294.2307692,37,58,58,53,56,58,1,1,5,11,28,4,2,425.30735871
-74.0913603298513,4.72265387423866,262.3076923,240.7692308,254.2307692,265.7692308,12,53,52,50,48,52,1,1,5,11,28,4,3,425.30735871
-74.094414370052,4.73734995510787,306.1538462,308.0769231,302.6923077,312.6923077,40,62,64,56,58,67,1,1,5,11,28,4,2,425.30735871
-74.085514839584,4.73506290915241,306.5384615,300.3846154,303.0769231,308.4615385,52,64,61,58,57,68,1,1,1,11,28,4,1,425.30735871
-74.1002329899126,4.74293139116525,283.8461538,275,281.1538462,277.6923077,202,58,57,55,54,59,1,1,5,11,28,4,2,425.30735871
-74.0843655898067,4.75061000032422,300.3846154,283.8461538,295.7692308,302.6923077,45,63,57,57,58,64,1,1,5,11,27,4,1,206.323735184
-74.0448162802597,4.79272976798861,369.6153846,347.6923077,361.1538462,359.6153846,67,71,76,69,69,84,1,3,5,11,2,4,1,1.36889875031
-74.1039563899843,4.73678866312456,270.3846154,276.1538462,278.0769231,283.4615385,23,59,57,52,54,57,1,1,5,11,28,4,2,425.30735871
-74.0513696501574,4.77423420101863,364.6153846,358.8461538,353.7755102,366.1538462,98,69,73,68,68,83,1,3,5,11,2,4,1,1.36889875031
-74.0267996599382,4.69376038600682,366.9230769,358.0769231,356.1538462,346.1538462,45,70,75,68,68,83,1,3,3,1,14,4,1,84.50310014
-74.0495541100525,4.71320804172727,305,309.2307692,302.3076923,296.9230769,61,63,59,59,58,69,1,1,5,1,16,4,1,112.217546144
-74.0282631898092,4.75003813839737,372.3076923,361.9230769,374.2307692,371.9230769,175,72,78,73,73,85,1,1,5,1,10,4,1,49.3969468097
-74.026012900141,4.74181929818241,354.2307692,327.6923077,342.6923077,334.2307692,59,67,69,67,66,84,1,3,3,1,11,4,1,264.024478433
-74.0443221098354,4.79546499264273,357.6923077,344.2307692,359.6153846,348.0769231,50,71,75,69,69,83,1,1,5,11,2,4,1,1.36889875031
-74.0300324002017,4.76056545217623,260,263.4615385,260.7692308,272.6923077,28,55,53,49,50,57,1,1,5,1,9,4,2,270.694567329
-74.0273232196454,4.73947056503258,263.0769231,261.5384615,277.3076923,288.0769231,75,58,57,52,54,58,1,1,5,1,11,4,2,264.024478433
-74.0260352403438,4.72277135095772,324.2307692,313.4615385,312.6923077,333.0769231,56,64,62,60,60,75,1,1,1,1,13,4,1,152.267740971
-74.0223905003517,4.70358395305448,281.5384615,277.6923077,278.0769231,271.9230769,47,59,56,53,54,57,1,1,5,1,14,4,2,84.50310014
-74.0229686596618,4.74108468928908,329.2307692,310.7692308,306.5384615,304.2307692,26,66,59,57,60,71,1,1,5,1,11,4,1,264.024478433
-74.0497691604433,4.7170420270542,325,317.3076923,321.9230769,323.4615385,48,66,67,61,61,72,1,1,5,1,15,4,1,86.4054949959
-74.0255901403919,4.72870862365636,262.6923077,264.2307692,267.3076923,260.7692308,33,56,55,50,53,53,1,1,5,1,13,4,2,152.267740971
-74.046531500107,4.73423658004766,319.6153846,315,312.6923077,320.3846154,58,64,63,60,60,72,1,1,1,1,13,4,1,152.267740971
-74.0384660302274,4.74955975508597,348.0769231,321.6346154,336.9230769,328.4615385,107,67,68,64,65,84,1,3,5,1,10,4,1,49.3969468097
-74.0304304697552,4.76985135882899,323.8461538,322.6923077,329.2307692,325,110,67,66,63,63,79,1,1,5,1,9,4,1,270.694567329
-74.0490447401335,4.68997409892984,320.3846154,308.8461538,313.0769231,325,55,65,62,61,60,70,1,1,5,1,16,4,1,112.217546144
-74.0287300002449,4.70748961693191,341.5384615,336.5384615,336.9230769,330.7692308,42,67,67,65,65,84,1,3,1,1,14,4,1,84.50310014
-74.0349735995917,4.72377482800845,303.8461538,312.6923077,308.8461538,338.4615385,15,63,62,58,60,74,1,1,5,1,13,4,1,152.267740971
-74.0313272803613,4.82019518013153,285,287.3076923,290.3846154,295.7692308,65,60,59,56,55,65,1,1,5,1,1,4,2,5.62007086518
-74.0313272803613,4.82019518013153,285,287.3076923,290.3846154,295.7692308,65,60,59,56,55,65,1,1,5,1,1,4,2,5.62007086518
-74.0313272803613,4.82019518013153,285,287.3076923,290.3846154,295.7692308,65,60,59,56,55,65,1,1,5,1,1,4,2,5.62007086518
-74.0313272803613,4.82019518013153,285,287.3076923,290.3846154,295.7692308,65,60,59,56,55,65,1,1,5,1,1,4,2,5.62007086518
-74.0328403900494,4.76266948207146,342.6923077,334.6603397,341.9230769,348.4615385,91,67,71,66,64,85,1,3,1,1,9,4,1,270.694567329
-74.0535967201722,4.73337264043841,296.9230769,300.3846154,297.3076923,301.5384615,57,61,60,56,58,68,1,1,5,11,19,4,1,205.381426639
-74.0509363100509,4.70975615068528,317.6923077,308.0769231,316.9230769,299.2307692,76,65,64,61,61,71,1,1,5,1,16,4,1,112.217546144
-74.0439264001561,4.73514610735851,346.1538462,325.7692308,340.3846154,333.0769231,121,67,70,66,64,84,1,3,5,1,13,4,1,152.267740971
-74.044402969889,4.78838978003176,338.0769231,326.9230769,333.4615385,333.8461538,63,65,69,64,66,75,1,1,5,11,2,4,1,1.36889875031
-74.0514756298014,4.707325373304,353.0769231,342.4696356,343.4615385,343.4615385,76,70,68,69,64,80,1,3,5,1,15,4,1,86.4054949959
-74.0337031401331,4.74878820374778,338.8461538,320.7692308,327.6923077,326.1538462,121,65,67,63,64,75,1,1,5,1,10,4,1,49.3969468097
-74.0453775997515,4.77239073332334,300.7692308,305.3846154,301.1538462,310,77,62,61,58,58,66,1,1,5,11,2,4,1,1.36889875031
-74.0418235797216,4.73236826681829,369.2307692,356.4636752,370.7692308,358.0769231,55,72,77,73,70,88,1,3,1,1,13,4,1,152.267740971
-74.022480519628,4.74464395207474,295.3846154,293.4615385,301.1538462,312.6923077,36,63,61,57,58,66,1,1,1,1,11,4,1,264.024478433
-74.0317465699185,4.76953982143186,376.1538462,361.1538462,368.4615385,367.6923077,95,73,77,71,70,85,1,3,3,1,9,4,1,270.694567329
-74.0411168104088,4.74981104268703,323.8461538,315,320.3846154,324.2307692,51,65,64,63,61,74,1,1,1,1,12,4,1,178.963176316
-74.0242271903917,4.75339897392214,327.6923077,337.3076923,329.2307692,331.9230769,46,67,66,63,63,79,1,1,5,1,10,4,1,49.3969468097
-74.0239448804406,4.75182498556537,311.9230769,311.1538462,310,314.6153846,17,62,62,61,60,71,1,1,5,1,10,4,1,49.3969468097
-74.0444004599961,4.7365100263451,350.7692308,345.7692308,348.4615385,348.0769231,91,68,74,67,67,78,1,1,5,1,13,4,1,152.267740971
-74.0533948301003,4.78010484006782,338.8461538,323.0769231,332.3076923,339.6153846,49,67,67,64,63,81,1,3,5,11,2,4,1,1.36889875031
-74.0326216403963,4.76309599927416,286.5384615,277.6923077,285.3846154,292.6923077,70,60,57,54,56,61,1,1,5,1,9,4,2,270.694567329
-74.0410609100453,4.75320375562705,313.8461538,311.9230769,308.4615385,310.3846154,75,63,64,59,59,67,1,1,5,1,10,4,1,49.3969468097
-74.0356144101047,4.76032789306442,281.9230769,276.5384615,283.0769231,276.1538462,27,59,58,54,55,58,1,1,5,1,9,4,2,270.694567329
-74.0430896203672,4.75565654658057,308.4615385,313.8461538,311.5384615,310.3846154,44,63,64,60,60,69,1,1,5,1,10,4,1,49.3969468097
-74.0380559196558,4.76551914142886,256.1538462,267.3076923,263.0769231,260.3846154,49,54,54,50,51,57,1,1,5,1,9,4,2,270.694567329
-74.0894428695892,4.52435108627458,270.3846154,271.1538462,281.5384615,283.0769231,18,59,58,53,55,57,1,1,5,4,51,4,2,201.2087013
-74.1037794200767,4.49263111193344,255,248.4615385,260.7692308,264.6153846,21,56,52,51,51,48,1,1,5,5,59,4,2,249.869014788
-74.0295634095548,4.74455852229089,316.1538462,311.5384615,300.3846154,297.6923077,48,62,60,59,57,67,1,1,1,1,11,4,1,264.024478433
-74.0423281903661,4.78883397177409,321.9230769,309.6153846,321.1538462,318.0769231,90,65,64,62,62,76,1,3,5,11,2,4,1,1.36889875031
-74.0804906502348,4.75418204969711,275.3846154,287.3076923,275,275.3846154,43,57,56,53,54,55,1,1,5,11,27,4,2,206.323735184
-74.0759805002474,4.7499441607293,315.7692308,296.8474149,311.5384615,317.6923077,77,64,63,60,58,75,1,3,5,11,23,4,1,86.8547095276
